fSLC004	AX95	장재울발전소	10001017	298.08	22889	21390	82.41	2.56	2.39	2023-11-01	2023-11-30	30	85560	70509	0	35	0	29945	29946	29940	2994	32934
fSLC004	AX96	골드태양광발전소	10001585	299.2	19537	18012	82.41	2.18	2.01	2023-11-01	2023-11-30	30	72048	59374	0	35	0	25216	25217	25210	2521	27731
fSLC004	AX99	하늘태양광발전소	10003914	496.4	51391	49147	82.41	3.45	3.3	2023-11-01	2023-11-30	30	196588	162008	0	35	0	68805	68806	68800	6880	75680
fSLC004	AY06	하늘사랑태양광발전소	10001249	696	64147	61275	82.41	3.07	2.93	2023-11-01	2023-11-30	30	245100	201986	0	35	0	85785	85785	85780	8578	94358
fSLC004	AY08	스타트베이 태양광발전소	10016386	874.8	64913	61690	82.41	2.47	2.35	2023-11-01	2023-11-30	30	246760	203354	0	35	0	86366	86366	86360	8636	94996
fSLC004	AY10	태일태양광발전소	10005988	299.88	18304	17290	82.41	2.03	1.92	2023-11-01	2023-11-30	30	69160	56994	0	35	0	24206	24206	24200	2420	26620
fSLC004	AY11	바다태양광발전소	10028510	347.48	35626	34155	82.41	3.42	3.28	2023-11-01	2023-11-30	30	136620	112588	0	35	0	47817	47817	47810	4781	52591
fSLC004	AY20	해담은 철원1호	10002298	999.72	81352	78372	82.41	2.71	2.61	2023-11-01	2023-11-30	30	313488	258345	90	0	232510	0	232511	232510	23251	255761
fSLC004	AY21	에스제이태양광발전소	10020305	494.46	39947	38130	82.41	2.69	2.57	2023-11-01	2023-11-30	30	152520	125691	50	0	62845	0	62846	62840	6284	69124
fSLC005	4841	호성에너지태양광	10024371	995	87817	82470	88.6	2.94	2.76	2023-11-01	2023-11-30	30	329880	292273	75	50	219204	164940	219205	219200	21920	241120
fSLC005	6180	주천행복태양광	10022073	98.8	7646	6997	88.6	2.58	2.36	2023-11-01	2023-11-30	30	27988	24797	70	45	17357	12594	17358	17350	1735	19085
fSLC005	6407	영화태양광발전소_PV	10006532	498.96	40378	36404	88.6	2.7	2.43	2023-11-01	2023-11-30	30	145616	129015	75	50	96761	72808	96761	96760	9676	106436
fSLC005	6813	서강3호 태양광	10015361	499.32	50099	47078	88.6	3.34	3.14	2023-11-01	2023-11-30	30	188312	166844	75	50	125133	94156	125133	125130	12513	137643
fSLC005	6814	서강2호 태양광	10013165	499.32	50152	47185	88.6	3.35	3.15	2023-11-01	2023-11-30	30	188740	167223	75	50	125417	94370	125417	125410	12541	137951
fSLC005	6830	행안태양광	10015363	498.18	37310	31501	88.6	2.5	2.11	2023-11-01	2023-11-30	30	126004	111639	75	50	83729	63002	83729	83720	8372	92092
fSLC005	6849	SKY 태양광	10007416	297.84	30302	28388	88.6	3.39	3.18	2023-11-01	2023-11-30	30	113552	100607	75	50	75455	56776	75455	75450	7545	82995
fSLC005	6917	썬로드에너지태양광	10014782	989	74096	67815	88.6	2.5	2.29	2023-11-01	2023-11-30	30	271260	240336	75	50	180252	135630	180252	180250	18025	198275
fSLC005	6967	결실 태양광발전소	10014810	293.76	27647	25353	88.6	3.14	2.88	2023-11-01	2023-11-30	30	101412	89851	75	50	67388	50706	67388	67380	6738	74118
fSLC005	6983	서강레미콘 태양광	10011812	296.4	25128	23009	88.6	2.83	2.59	2023-11-01	2023-11-30	30	92036	81543	75	50	61157	46018	61157	61150	6115	67265
fSLC005	7601	용태양광발전소	10006598	496	40465	36256	88.6	2.72	2.44	2023-11-01	2023-11-30	30	145024	128491	75	50	96368	72512	96368	96360	9636	105996
fSLC005	7636	보령선에너지1호 태양광	10015360	997.92	76139	66883	88.6	2.54	2.23	2023-11-01	2023-11-30	30	267532	237033	75	50	177774	133766	177775	177770	17777	195547
fSLC005	7656	썬플라워태양광	10006306	497.42	40075	36458	88.6	2.69	2.44	2023-11-01	2023-11-30	30	145832	129207	75	50	96905	72916	96905	96900	9690	106590
fSLC005	7657	진현태양광	10009260	497.42	38602	35286	88.6	2.59	2.36	2023-11-01	2023-11-30	30	141144	125053	75	50	93789	70572	93790	93790	9379	103169
fSLC005	9409	경현봉화태양광	10015362	999	90268	87055	88.6	3.01	2.9	2023-11-01	2023-11-30	30	348220	308522	75	50	231391	174110	231392	231390	23139	254529
fSLC005	A410	(유)너울에너지 태양광발전소	10005523	400.4	32977	31223	88.6	2.75	2.6	2023-11-01	2023-11-30	30	124892	110654	70	45	77457	56201	77458	77450	7745	85195
fSLC005	A583	대화태양광발전소	10006044	945	69974	62488	88.6	2.47	2.2	2023-11-01	2023-11-30	30	249952	221457	75	50	166092	124976	166093	166090	16609	182699
fSLC005	A774	(유)삼남1호에너지 태양광발전소	10015280	981.54	67771	60451	88.6	2.3	2.05	2023-11-01	2023-11-30	30	241804	214238	75	50	160678	120902	160679	160670	16067	176737
fSLC005	A775	(유)삼남2호에너지 태양광발전소	10015282	981.54	69829	63082	88.6	2.37	2.14	2023-11-01	2023-11-30	30	252328	223562	75	50	167671	126164	167672	167670	16767	184437
fSLC005	A913	이엠에너지 태양광	10014847	99	6819	5897	88.6	2.3	1.99	2023-11-01	2023-11-30	30	23588	20898	75	50	15673	11794	15674	15670	1567	17237
fSLC005	AB93	미래아이앤지 태양광발전소	10015169	997.92	79604	71035	88.6	2.66	2.37	2023-11-01	2023-11-30	30	284140	251748	75	50	188811	142070	188811	188810	18881	207691
fSLC005	AD72	서진1호 태양광발전소	10015321	996.3	95436	86409	88.6	3.19	2.89	2023-11-01	2023-11-30	30	345636	306233	75	50	229674	172818	229675	229670	22967	252637
fSLC005	AG16	제이티솔라2호PV	10015364	499.5	30222	24880	88.6	2.02	1.66	2023-11-01	2023-11-30	30	99520	88174	75	50	66130	49760	66131	66130	6613	72743
fSLC005	AG17	제이티솔라3호PV	10015365	499.5	28233	23478	88.6	1.88	1.57	2023-11-01	2023-11-30	30	93912	83206	75	50	62404	46956	62405	62400	6240	68640
fSLC005	AM17	호명솔라 태양광발전기	10014761	943.92	67679	60275	88.6	2.39	2.13	2023-11-01	2023-11-30	30	241100	213614	75	50	160210	120550	160211	160210	16021	176231
fSLC005	AS12	다건태양광발전기	10006310	952.38	73143	69394	88.6	2.56	2.43	2023-11-01	2023-11-30	30	277576	245932	75	50	184449	138788	184449	184440	18444	202884
fSLC005	AS13	태인태양광발전기	10006309	912.42	66480	62919	88.6	2.43	2.3	2023-11-01	2023-11-30	30	251676	222984	75	50	167238	125838	167238	167230	16723	183953
